To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day
liviade,cranders71,"all of the insights, difficult questions, and productivity on today's Legal WG weekly sync. Thanks also to coach b, dr llau, and anja; and a double shoutout to Santi for leading 📜☄",Telegram,2020-12-11,TE Praise,21.0,45.0,50.0,0.00205164823,1.545916941,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
liviade,zeptimusQ,their amazing feedback on transparency manifesto,Telegram,2020-12-14,TE Praise,3.0,60.0,50.0,0.001551723776,1.169223865,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,14
liviade,JessicaZartler,"their presence, all of their reflections and sharing in the Comms WG meeting today! 🙏🏼🙏🏼🙏🏼🌟",Telegram,2020-12-15,TE Praise,5.0,45.0,50.0,0.001447851861,1.090956377,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,15
liviade,liviade,joining the Book Club today!! ⚡️🤓,Telegram,2020-12-15,TE Praise,5.0,45.0,50.0,0.001447851861,1.090956377,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,15
liviade,JessicaZartler,editing the TEC news blog - thank you so much! 🙏🏼🌟,Telegram,2020-12-16,TE Praise,21.0,100.0,50.0,0.002709251922,2.041421323,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,16
liviade,JessicaZartler,always supporting me and talking through things I feel blocked on and for our bi-weekly dates (and being such a wonderful friend ❤️) 🙏🏼🙏🏼🙏🏼😍,Telegram,2020-12-16,TE Praise,21.0,120.0,100.0,0.003669506648,2.764973259,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,16
liviade,JuankBell,their inconditional help and guidance in the Gravity Working group!,Telegram,2020-12-17,TE Praise,21.0,45.0,50.0,0.00205164823,1.545916941,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,17
liviade,JessicaZartler,a productive Onboarding WG - thank you all so much for contributing! 🙏🏼💫,Telegram,2020-12-17,TE Praise,5.0,60.0,50.0,0.001627198322,1.226093936,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,17
liviade,iviangita,"all her work for SoftGov and Ostrom’s principles, for doing so much work on top of SoftGov and helping many other groups and dealing all these documents we generate and putting them together, for supporting Jess with anything that she needs",Telegram,2020-12-18,TE Praise,21.0,200.0,100.0,0.00462602111,3.485706906,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
liviade,iviangita,all the hard work they do as stewards of TEC,Telegram,2020-12-18,TE Praise,21.0,200.0,50.0,0.003904894999,2.942338382,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
liviade,iviangita,joining the TEC Community Call this week 🙏🏼💫,Telegram,2020-12-18,TE Praise,5.0,60.0,50.0,0.001627198322,1.226093936,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
liviade,liviade,joining the last soft gov meeting!! Thanks so much for your presence and contributions!,Telegram,2020-12-18,TE Praise,5.0,60.0,50.0,0.001627198322,1.226093936,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
liviade,liviade,joining the TEC agreements hack session today ⚡️,Telegram,2020-12-18,TE Praise,21.0,100.0,50.0,0.002709251922,2.041421323,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
liviade,Santigs67,joining the last legal meeting!!,Telegram,2020-12-18,TE Praise,5.0,45.0,50.0,0.001447851861,1.090956377,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
freddbomba,JessicaZartler,reaching out and going the extra mile to vote and participate in Commons Stack Conviction Voting on our community fund 🙏🏼🌟,Telegram,2020-12-07,Commons Stack,21.0,60.0,50.0,0.002230994692,1.6810545,7.082901078,freddbomba,Tam,Zep,Santi,#7 Dec 18,,,,Commons Stack,Telegram:Commons Stack,2020,12,7
freddbomba,liviade,always keeping us updated on everything LGJ and for all the contributions to Commons dynamics game theory design ⚡️,Telegram,2020-12-08,Commons Stack,21.0,45.0,50.0,0.00205164823,1.545916941,7.082901078,freddbomba,Tam,Zep,Santi,#7 Dec 18,,,,Commons Stack,Telegram:Commons Stack,2020,12,8
freddbomba,liviade,"joining the bookclub yesterday! It's amazing to see this room so full, thanks for your presence, reflections and commitment 🙌⭐️📚🤓",Telegram,2020-12-09,TE Praise,5.0,45.0,50.0,0.001447851861,1.090956377,7.082901078,freddbomba,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,9
freddbomba,GriffGreen,his awesome work pushing out the best social Simulator in the token engineering field http://legrandjeu.net/?p=600,Telegram,2020-12-16,Commons Stack,21.0,120.0,100.0,0.003669506648,2.764973259,7.082901078,freddbomba,Tam,Zep,Santi,#7 Dec 18,,,,Commons Stack,Telegram:Commons Stack,2020,12,16
JessicaZartler,JessicaZartler,their energy and supporting the Communications Working Group - I super appreciate you taking the time to work together 🙏🏼❤️❤️❤️,Telegram,2020-12-08,TE Praise,144.0,60.0,50.0,0.006872679284,5.17856384,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,8
JessicaZartler,freedumbs00,how they handled comms at the end.  Great job,Telegram,2020-12-09,TE Praise,144.0,100.0,50.0,0.007350936514,5.538930663,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,9
JessicaZartler,solsista,getting us excited about the TEC brand,Telegram,2020-12-09,TE Praise,144.0,20.0,20.0,0.005961746387,4.492175902,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,9
JessicaZartler,liviade,joining the soft gov wg! It's always so much fun to share time with you all! 💛🌞,Telegram,2020-12-09,TE Praise,5.0,45.0,50.0,0.001447851861,1.090956377,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,9
JessicaZartler,liviade,all her work reaching out to TE projects to submit proposals to the forum 💪,Telegram,2020-12-09,TE Praise,21.0,45.0,100.0,0.002772774341,2.089285466,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,9
JessicaZartler,cranders71,"a productive Onboarding WG weekly sync. Proposals, Hatchers & Guides 📜🐣📖",Telegram,2020-12-10,TE Praise,5.0,45.0,50.0,0.001447851861,1.090956377,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,10
JessicaZartler,iviangita,amazing coordination in the community,Telegram,2020-12-11,TE Praise,3.0,300.0,100.0,0.00514239327,3.874793329,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
JessicaZartler,iviangita,inviting Josh and getting him involved in the TE project,Telegram,2020-12-11,TE Praise,21.0,10.0,20.0,0.001200497487,0.9045748565,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
JessicaZartler,iviangita,"having an overview on all the things going in Communications, getting proposals ready, helping people to put Gitcoin grants, leading by example and being warm and welcoming to Tamara",Telegram,2020-12-11,TE Praise,21.0,100.0,50.0,0.002709251922,2.041421323,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
JessicaZartler,iviangita,inviting Max and Victor to the community call and giving them all the insights into the complexity of conviction voting,Telegram,2020-12-11,TE Praise,21.0,60.0,50.0,0.002230994692,1.6810545,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
JessicaZartler,iviangita,joining the TEC Community Call this week 🙏🏼,Telegram,2020-12-11,TE Praise,2.0,45.0,50.0,0.001334640041,1.005651271,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
JessicaZartler,JessicaZartler,"their presence, all of their reflections and sharing in the Comms WG meeting today! 🙏🏼🙏🏼🙏🏼🌟",Telegram,2020-12-15,TE Praise,5.0,60.0,50.0,0.001627198322,1.226093936,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,15
JessicaZartler,liviade,writing such an amazing TEC blog post update with the highlights of our fast pace community ✨💕🙌,Telegram,2020-12-16,TE Praise,21.0,600.0,100.0,0.009408593416,7.089375139,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,16
JessicaZartler,JessicaZartler,a productive Onboarding WG - thank you all so much for contributing! 🙏🏼💫,Telegram,2020-12-17,TE Praise,5.0,60.0,100.0,0.002348324433,1.76946246,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,17
JessicaZartler,iviangita,all the hard work they do as stewards of TEC,Telegram,2020-12-18,TE Praise,21.0,60.0,50.0,0.002230994692,1.6810545,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
JessicaZartler,iviangita,bringing her guitar and bringing everyone to the call and the amazing block posts,Telegram,2020-12-18,TE Praise,21.0,40.0,50.0,0.001991866076,1.500871089,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
JessicaZartler,iviangita,joining the TEC Community Call this week 🙏🏼💫,Telegram,2020-12-18,TE Praise,5.0,60.0,50.0,0.001627198322,1.226093936,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
JessicaZartler,liviade,joining the last soft gov meeting!! Thanks so much for your presence and contributions!,Telegram,2020-12-18,TE Praise,5.0,45.0,50.0,0.001447851861,1.090956377,6.686071342,jessicazartler,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
TannrA,liviade,"joining the bookclub yesterday! It's amazing to see this room so full, thanks for your presence, reflections and commitment 🙌⭐️📚🤓",Telegram,2020-12-09,TE Praise,5.0,45.0,50.0,0.001447851861,1.090956377,6.452543702,tannra,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,9
TannrA,iviangita,putting forth the pictosis proposal on the forum and presenting it,Telegram,2020-12-11,TE Praise,21.0,120.0,100.0,0.003669506648,2.764973259,6.452543702,tannra,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
TannrA,iviangita,joining the TEC Community Call this week 🙏🏼,Telegram,2020-12-11,TE Praise,2.0,45.0,50.0,0.001334640041,1.005651271,6.452543702,tannra,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
TannrA,JessicaZartler,"his hustle to present and submit his proposal, and being so enthusiastic in all his endeavors - and his work in finding ways for Pictosis to benefit the TE community! 🙏🏼💫",Telegram,2020-12-16,TE Praise,21.0,50.0,50.0,0.002111430384,1.590962794,6.452543702,tannra,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,16
owocki,GriffGreen,"killing it this round with the rest of the Gitcoin team and the Public Goods Justice League, raising over 1 million dollars for public good projects! INCREDIBLE!",Telegram,2020-12-18,Commons Stack,144.0,120.0,100.0,0.00831119124,6.262482599,6.262482599,owocki,Tam,Zep,Santi,#7 Dec 18,,,,Commons Stack,Telegram:Commons Stack,2020,12,18
stephen_yo,GriffGreen,thinking of us for the unexpected donations,Telegram,2020-12-18,Commons Stack,144.0,120.0,100.0,0.00831119124,6.262482599,6.262482599,stephen_yo,Tam,Zep,Santi,#7 Dec 18,,,,Commons Stack,Telegram:Commons Stack,2020,12,18
Tam2140,ygganderson,powering through dandelion voting parameter posts on a Sunday! It's going to be a big week for TEC,Telegram,2020-12-06,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,6
Tam2140,freedumbs00,their contributions on a Sunday,Telegram,2020-12-07,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,7
Tam2140,JessicaZartler,all their recent and huge contributions to the forum discussions! 🙏🏼🌟🌟🌟 (Please poke me if I missed you to dish you 😁),Telegram,2020-12-07,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,7
Tam2140,iviangita,retweeting us in november,Telegram,2020-12-08,Commons Stack,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,Commons Stack,Telegram:Commons Stack,2020,12,8
Tam2140,JessicaZartler,their energy and supporting the Communications Working Group - I super appreciate you taking the time to work together 🙏🏼❤️❤️❤️,Telegram,2020-12-08,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,8
Tam2140,liviade,"joining the bookclub yesterday! It's amazing to see this room so full, thanks for your presence, reflections and commitment 🙌⭐️📚🤓",Telegram,2020-12-09,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,9
Tam2140,liviade,joining the soft gov wg! It's always so much fun to share time with you all! 💛🌞,Telegram,2020-12-09,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,9
Tam2140,cranders71,"a productive Onboarding WG weekly sync. Proposals, Hatchers & Guides 📜🐣📖",Telegram,2020-12-10,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,10
Tam2140,cranders71,a fascinating and informational deep dive into Dandelion Voting Parameters 🗳,Telegram,2020-12-10,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,10
Tam2140,iviangita,working hard to assess when we can launch the TE project and her amazing work on the Miro board,Telegram,2020-12-11,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
Tam2140,iviangita,joining the TEC Community Call this week 🙏🏼,Telegram,2020-12-11,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
Tam2140,cranders71,attending today's  Impact Hours deep dive. Looking forward to those parameter sets  🧮🙏,Telegram,2020-12-11,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
Tam2140,freedumbs00,showing up for Forum Posts and contributing.,Telegram,2020-12-13,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,13
Tam2140,zeptimusQ,their amazing feedback on transparency manifesto,Telegram,2020-12-14,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,14
Tam2140,liviade,joining the Book Club today!! ⚡️🤓,Telegram,2020-12-15,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,15
Tam2140,JessicaZartler,"the time together yesterday and supporting me, and all of us to be organized and in our growth as individuals and a team 🙏🏼🙏🏼🙏🏼🌈",Telegram,2020-12-16,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,16
Tam2140,JessicaZartler,a productive Onboarding WG - thank you all so much for contributing! 🙏🏼💫,Telegram,2020-12-17,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,17
Tam2140,iviangita,"inviting Wesley to the call and helping him to get involved in the community and explaining the process, for helping with project management, for doing a great job in coordinating everything",Telegram,2020-12-18,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
Tam2140,iviangita,joining the TEC Community Call this week 🙏🏼💫,Telegram,2020-12-18,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
Tam2140,liviade,joining the last soft gov meeting!! Thanks so much for your presence and contributions!,Telegram,2020-12-18,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
Tam2140,liviade,joining the TEC agreements hack session today ⚡️,Telegram,2020-12-18,TE Praise,,,,0.0,1.984210526,6.250621053,tam2140,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
akrtws ,iviangita,retweeting us in november,Telegram,2020-12-08,Commons Stack,4.0,5.0,10.0,0.0003549564684,0.2674596989,5.930292759,akrtws,Tam,Zep,Santi,#7 Dec 18,,,,Commons Stack,Telegram:Commons Stack,2020,12,8
akrtws ,JessicaZartler,ALL of the incredible work!!!! TRIPPLE praises!!!! for the amazing work over the year with TE Academy and the upcoming courses they will add in the coming months. Look forward to keep weaving together 🙏🏼❤️💫 Keep up the wonderful work - you are SO appreciated!!!!!,Telegram,2020-12-14,TE Praise,34.0,280.0,200.0,0.007515372342,5.66283306,5.930292759,akrtws,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,14
danlessa,JessicaZartler,their research and documentation and work on the cadCAD model of Gitcoin grants!!! 🤩🔥🔥🔥,Telegram,2020-12-16,Commons Stack,89.0,120.0,150.0,0.00695676733,5.241924183,5.241924183,danlessa,Tam,Zep,Santi,#7 Dec 18,,,,Commons Stack,Telegram:Commons Stack,2020,12,16
mzargham,JessicaZartler,their research and documentation and work on the cadCAD model of Gitcoin grants!!! 🤩🔥🔥🔥,Telegram,2020-12-16,Commons Stack,89.0,120.0,150.0,0.00695676733,5.241924183,5.241924183,mzargham,Tam,Zep,Santi,#7 Dec 18,,,,Commons Stack,Telegram:Commons Stack,2020,12,16
aminlatifi,GriffGreen,joining our last Commons Stack Simulator sync!,Telegram,2020-12-08,CS dDEV Team,5.0,45.0,50.0,0.001447851861,1.090956377,5.018609165,aminlatifi,Tam,Zep,Santi,#7 Dec 18,,,,CS dDEV Team,Telegram:CS dDEV Team,2020,12,8
aminlatifi,GriffGreen,their help to bring the Trusted Seed Membership DApp to the finish line.... We are so close to making it EASY to become a member in the Commons Stack's Swiss Association!,Telegram,2020-12-09,Commons Stack,89.0,90.0,100.0,0.005876948296,4.428280541,5.018609165,aminlatifi,Tam,Zep,Santi,#7 Dec 18,,,,Commons Stack,Telegram:Commons Stack,2020,12,9
aminlatifi,GriffGreen,their hard work getting the Trusted Seed Membership DApp up and working with a Test Donation on Giveth! HUGE MILESTONE!,Telegram,2020-12-13,TE Praise,89.0,100.0,100.0,0.005996512604,4.518372247,5.018609165,aminlatifi,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,13
naynaysoo,liviade,"joining the bookclub yesterday! It's amazing to see this room so full, thanks for your presence, reflections and commitment 🙌⭐️📚🤓",Telegram,2020-12-09,TE Praise,5.0,45.0,50.0,0.001447851861,1.090956377,4.946886013,naynaysoo,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,9
naynaysoo,liviade,joining the Book Club today!! ⚡️🤓,Telegram,2020-12-15,TE Praise,5.0,45.0,50.0,0.001447851861,1.090956377,4.946886013,naynaysoo,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,15
